id,title,type,ref,area
6681,Северинівка (Таращанський р-н),4,853fa636-c349-11e9-b0c5-005056b24375,10
6682,Северинівка (Тростянецький р-н),3,370f867f-9e6d-11e9-898c-005056b24375,2
6683,Северинівка (Ямпільський р-н),4,d6c06c97-4645-11ec-80fb-b8830365bd04,2
6684,Севрюки,4,d12d49e0-b118-11ed-a361-48df37b92096,22
6685,Седлище,4,25f8db6e-9e54-11e9-898c-005056b24375,3
6686,Седлище (Любешівський р-н),4,9ff5564a-9e54-11e9-898c-005056b24375,3
6687,Седнів,4,e4bde1be-9e3d-11e9-898c-005056b24375,25
6688,Сезенків (Київська обл.),4,7d9cee21-de44-11ea-80fb-b8830365bd04,10
6690,Секретарка,4,1c3f1e6f-64d0-11e9-898c-005056b24375,14
6689,Секретарівка,4,c9796da6-feef-11e9-91ff-0025b501a04b,15
6691,Секунь,4,1c975ede-34b7-11eb-80fb-b8830365bd04,3
6692,Селезенівка,4,f9b7210d-7dd2-11eb-80fb-b8830365bd04,10
6693,Селекційне,4,068ea1a0-9e53-11e9-898c-005056b24375,20
6694,Селець,4,08b4b989-8835-11e9-898c-005056b24375,3
6695,Селець (Рівненська обл.),4,1ece1c30-8864-11e9-898c-005056b24375,17
6696,Селещина,4,f0a49fce-399e-11e9-acea-005056b24375,16
6697,Селидове,1,1097567b-8a89-11e0-8140-969cd9edcd68,5
6698,Селичівка,4,39ba1a9a-e68c-11e9-b48a-005056b24375,10
6699,Селище,4,fe34d1ed-7d63-11e9-898c-005056b24375,24
6700,"Селище (Вінницька обл., Літинський р-н)",4,e02b7570-3e45-11eb-80fb-b8830365bd04,2
6701,Селище (Київська обл.),4,0b1a207d-9e6c-11e9-898c-005056b24375,10
6702,Селище (Рівненська обл.),4,30c25f45-96d3-11ea-a970-b8830365ade4,17
6703,"Селище (Тиврівський р-н., Вінницька обл.)",4,cb003d3b-e5ec-11e9-b48a-005056b24375,2
6704,Селище (Черкаська обл.),4,1cc53882-9293-11e9-898c-005056b24375,23
6705,Селятин,4,659125f8-64cf-11e9-898c-005056b24375,24
6706,Сем'янівка,4,91ba5b0e-b797-11e9-8c22-005056b24375,16
6707,Семаківці,4,ab49a52d-884e-11e9-898c-005056b24375,9
6708,Семаківці (Коломийський р-н),4,dd42b6af-fee7-11e9-91ff-0025b501a04b,9
6724,Семенки,4,706affb3-7d68-11e9-898c-005056b24375,2
6709,Семенів,4,88bf757a-bdf5-11eb-80fb-b8830365bd04,19
6710,Семенів Яр,4,27e88568-b6ed-11eb-80fb-b8830365bd04,20
6711,Семенівка (Білгород-Дністровський р-н),4,1c06f285-4d3c-11ec-80fb-b8830365bd04,15
6712,Семенівка (Дніпропетровська обл.),4,84f7102e-c354-11e9-b0c5-005056b24375,4
6713,Семенівка (Донецька обл.),4,f6837c43-dae8-11e9-b48a-005056b24375,5
6714,Семенівка (Запорізька обл.),4,2e80ed01-76f1-11e9-898c-005056b24375,8
6715,Семенівка (Київська обл.),4,bb790d02-a95a-11e9-b73a-005056b24375,10
6716,"Семенівка (Криничанський р-н., Дніпроп. обл.)",4,a856de31-e67f-11e9-b48a-005056b24375,4
6717,Семенівка (Львівська обл.),4,2047a12f-76f6-11e9-898c-005056b24375,13
6718,Семенівка (Миколаївська обл.),4,0a2aa390-76f7-11e9-898c-005056b24375,14
6719,Семенівка (Пологівський р-н),4,8cf8b0c2-cf15-11e9-b0c5-005056b24375,8
6720,Семенівка (Харківська обл.),4,c2ba8a20-b7be-11e9-8c22-005056b24375,20
6721,Семенівка (Херсонська обл.),4,681956f9-a958-11e9-b73a-005056b24375,21
6722,"Семенівка(Полт.обл., Семенів.р-н)",2,7833e61e-3b51-11de-913b-001d92f78698,16
6723,Семенівка(Чернігівська обл.),1,0db17b10-4079-11de-b509-001d92f78698,25
6725,Семигинів,4,52b71150-dae6-11e9-b48a-005056b24375,13
6726,Семимогили,4,5fccb4a2-5f71-11ec-80fb-b8830365bd04,16
6727,Семиполки,4,fb9056e5-7d6f-11e9-898c-005056b24375,10
6728,Семихатки,4,5240625e-465a-11ec-80fb-b8830365bd04,15
6729,Сенечів,4,741ca522-5a1b-11ea-a970-b8830365ade4,9
6730,Сенкевичівка,2,0c2acc42-b794-11e9-8c22-005056b24375,3
6731,Сенча,4,458f63ba-ae97-11e3-9fa0-0050568002cf,16
6732,Сеньківка,4,fe34d217-7d63-11e9-898c-005056b24375,10
6733,Серафинці,4,03db42b6-884f-11e9-898c-005056b24375,9
6734,Серби,4,b1143ef2-885e-11e9-898c-005056b24375,15
6735,Сербинівка,4,c2bcfc63-b6f1-11eb-80fb-b8830365bd04,22
6736,Сербичани,4,be34bbb7-9e52-11e9-898c-005056b24375,24
6737,Сербка,4,515ffd0c-76f7-11e9-898c-005056b24375,15
6738,Сербо-Слобідка,4,9294654b-cf2b-11e9-b0c5-005056b24375,6
6739,Сергії,4,abb47021-f427-11e9-91ff-0025b501a04b,24
6740,Сергіївка (Білгород-Дністровський р-н),2,dac5e47e-9fe5-11e4-a77a-005056887b8d,15
6741,Сергіївка (Гадяцький р-н),4,98fee46b-65c0-11e9-898c-005056b24375,16
6742,Сергіївка (Дніпропетровська обл.),4,6ea6cb6e-0ce3-11ea-8c15-0025b502a06e,4
6743,Сергіївка (Запорізька обл.),4,689fca40-e58d-11eb-80fb-b8830365bd04,8
6744,Сергіївка (Каховський р-н),4,be2d1a15-8869-11e9-898c-005056b24375,21
6745,"Сергіївка (Покровський р-н, Донецька обл)",4,fb581fb4-4697-11ea-b89e-0025b501a04b,5
6746,"Сергіївка (Саратський р-н., Одеська обл.)",4,65ffaf08-5a17-11ea-a970-b8830365ade4,15
6747,Сергіївка (Слов'янський р-н),4,809623ba-8841-11e9-898c-005056b24375,5
6748,Серебринці,4,32b2331b-0fdf-11eb-80fb-b8830365bd04,2
6749,Серебрія,4,67954b0b-abc7-11e6-b5da-005056887b8d,2
6750,Середи,4,84940cbe-3d77-11ed-a361-48df37b92096,6
6751,Середина-Буда,1,00065642-4079-11de-b509-001d92f78698,18
6753,Середкевичі,4,a3ca5429-f411-11e9-91ff-0025b501a04b,13
6760,Середня,4,b4a7d674-7147-11eb-80fb-b8830365bd04,9
6761,"Середняки (Гадяцький р-н, Полтавська обл.)",4,fc5f1e27-928e-11e9-898c-005056b24375,16
6754,Середнє,2,c514c05f-df32-11e3-8c4a-0050568002cf,7
6755,Середнє Водяне,4,017548ec-75be-11e6-a9f2-005056887b8d,7
6756,Середній Бабин,4,33f1e577-4627-11ec-80fb-b8830365bd04,9
6757,Середній Березів,4,e97c3bf8-65bf-11e9-898c-005056b24375,9
6758,Середній Майдан,4,9da46957-4658-11ec-80fb-b8830365bd04,9
6759,Середній Угринів,4,a242ab02-7147-11eb-80fb-b8830365bd04,9
6752,Середівка,4,87603d5a-b7be-11e9-8c22-005056b24375,10
6762,Сереховичі,4,2d9edc06-8969-11ea-a970-b8830365ade4,3
6763,Серне,4,4ec1476c-0ce5-11ea-8c15-0025b502a06e,7
6764,Серники,4,f35bfd0c-b77e-11e9-8c22-005056b24375,17
6765,Серпневе,4,74b79bd2-5f6d-11e9-898c-005056b24375,15
6766,Сестринівка,4,55832e2b-29c3-11eb-80fb-b8830365bd04,2
6767,Сестрятин,4,d32c1647-5f75-11ec-80fb-b8830365bd04,17
6769,Сиваське,2,3d19eb56-8980-11e5-b6f7-005056887b8d,21
6770,Сивашівка,4,3f0f7cb7-9e60-11e9-898c-005056b24375,21
6772,Сигнал,4,69a22e35-0fe3-11eb-80fb-b8830365bd04,2
6771,Сигнаївка,4,54addc4c-3a81-11e5-add9-005056887b8d,23
6775,Сидорове,4,bb19570f-b79d-11e9-8c22-005056b24375,5
6773,Сидорів,4,5ea78386-9609-11eb-80fb-b8830365bd04,19
6774,Сидорівка (Жидачівський р-н),4,c2b104b5-5f69-11ec-80fb-b8830365bd04,13
6776,Сильне,4,c54166f0-3e42-11eb-80fb-b8830365bd04,3
6777,Симинівка,4,ca4973c6-9e05-11eb-80fb-b8830365bd04,20
6778,Симонів,4,1c7bc475-76f8-11e9-898c-005056b24375,17
6779,Синевир,4,c5e7acfc-a9ed-11e8-ad0d-005056b24375,7
6780,Синевирська Поляна (Закарпатська обл.),4,141891aa-5a17-11ea-a970-b8830365ade4,7
6781,Синельникове,1,69da419c-3f5d-11de-b509-001d92f78698,4
6782,Синельникове (Харківська обл.),4,fc29f037-64d3-11ec-80fb-b8830365bd04,20
6783,Синицівка,4,27ad190c-07e0-11eb-80fb-b8830365bd04,11
6786,Синьки,4,aed07f8b-9289-11e9-898c-005056b24375,11
6788,Синьковичі,4,d05e79ae-4628-11ec-80fb-b8830365bd04,13
6787,Синьків (Тернопільська обл.),4,9d992366-fedd-11e9-91ff-0025b501a04b,19
6789,Синютки,4,98fee441-65c0-11e9-898c-005056b24375,22
6790,Синюхин Брід,4,1af29af8-a7a6-11e9-b73a-005056b24375,14
6791,Синява,4,bc335c86-76f4-11e9-898c-005056b24375,10
6792,Синявка,4,43421052-29bd-11eb-80fb-b8830365bd04,25
6793,Синяк,4,3c2b4c2e-ff8a-11e8-ad0d-005056b24375,10
6794,Синяк (Сумська обл.),4,cf67aae6-16d8-11ec-80fb-b8830365bd04,18
6784,Синів,4,43f37cf5-67d7-11eb-80fb-b8830365bd04,17
6785,Синівка,4,b470ca09-76f8-11e9-898c-005056b24375,18
6795,Сираї,4,e4bde1d3-9e3d-11e9-898c-005056b24375,25
6796,Сирватинці,4,065c0efd-960b-11eb-80fb-b8830365bd04,22
6797,Сирники,4,c59be1bf-4e23-11ed-a361-48df37b92096,3
6798,Сирове,4,af345e56-885b-11e9-898c-005056b24375,14
6799,Сиротине,4,84ae4e6d-7d65-11e9-898c-005056b24375,12
6800,Ситківці,2,cc58f263-ea7f-11e5-899e-005056887b8d,2
6801,Ситне,4,5d00fd59-0c98-11ea-8c15-0025b502a06e,17
6802,Ситники,4,2461bd1c-6543-11ea-a970-b8830365ade4,23
6803,Сичавка,4,8bdb9a20-3e49-11eb-80fb-b8830365bd04,15
6804,Сичівка,4,b64b4d4e-5f88-11ec-80fb-b8830365bd04,23
6823,Скадовськ,1,db5c897b-391c-11dd-90d9-001a92567626,21
6824,Скала-Подільська,2,e85ae8a5-2f7d-11e4-acce-0050568002cf,19
6825,Скалат,1,15fb1f49-2f7d-11e4-acce-0050568002cf,19
6826,Скалева,4,cd9d81af-29c1-11eb-80fb-b8830365bd04,11
6827,Скаливатка,4,2051489f-4638-11ed-a361-48df37b92096,23
6828,Скалівські Хутори,4,a69e9ac6-b77d-11e9-8c22-005056b24375,11
6829,Скаржинці,4,0aa3d4fc-1ab0-11ea-8c15-0025b502a06e,22
6830,Скаржинці (Вінницька обл.),4,f5ff3bce-1a1d-11eb-80fb-b8830365bd04,2
6831,Скаржинці (Хмельницький р-н),4,d107c67c-3d77-11ed-a361-48df37b92096,22
6832,Сквира,1,f70622fe-4078-11de-b509-001d92f78698,10
6833,Скелівка,4,89147272-1b1c-11ea-8c15-0025b502a06e,13
6834,Скиби,4,49b32354-30ac-11ec-80fb-b8830365bd04,3
6835,Скибин,4,5bba5e45-daa9-11e9-b48a-005056b24375,23
6836,Скибин (Броварський р-н),4,040edf8a-58fc-11ec-80fb-b8830365bd04,10
6837,Скибин (Київська обл.),4,f27dc032-e691-11e9-b48a-005056b24375,10
6838,Скибівка,4,d91dce13-0ce3-11ea-8c15-0025b502a06e,16
6841,Скнилів,4,8e26b224-feeb-11e9-91ff-0025b501a04b,13
6842,Скобелка,4,e560ca17-dab5-11e9-b48a-005056b24375,3
6843,Сков'ятин (Тернопільська обл.),4,b336e217-fedd-11e9-91ff-0025b501a04b,19
6844,Сковородинівка,4,a85f296a-e5e9-11e9-b48a-005056b24375,20
6845,Сколе,1,f7062384-4078-11de-b509-001d92f78698,13
6846,Скоморохи,4,6f04e41d-8859-11e9-898c-005056b24375,13
6847,Скоморохи (Житомирська обл.),4,9b57b36e-6545-11ea-a970-b8830365ade4,6
6848,Скоморохи (Тернопільська обл.),4,c4fb2432-4633-11ec-80fb-b8830365bd04,19
6849,Скоморохи (Тернопільський р-н),4,4892e993-5f70-11ec-80fb-b8830365bd04,19
6850,Скоморошки,4,a70f5d69-882e-11e9-898c-005056b24375,2
6851,Скорики,4,a3475596-dade-11e9-b48a-005056b24375,19
6852,Скородинці,4,25b0e5ca-9e06-11eb-80fb-b8830365bd04,19
6853,Скороходове (Полтавська обл.),2,0d9256d1-1671-11e5-add9-005056887b8d,16
6854,Скосарівка,4,ba1dd216-c34c-11e9-b0c5-005056b24375,15
6855,Скотареве,4,a0fe171e-8745-11eb-80fb-b8830365bd04,23
6856,Скотарське,4,5984bd24-bafa-11ea-a970-b8830365ade4,7
6857,Скраглівка,4,878aee82-b7a1-11e9-8c22-005056b24375,6
6858,Скребиші,4,f2f0f229-9403-11e9-898c-005056b24375,10
6859,Скрипаї,4,e3e66f72-5f6d-11e9-898c-005056b24375,20
6860,Скрицьке,4,20796a6f-7d68-11e9-898c-005056b24375,2
6861,Скулин,4,03052f05-34f3-11ed-a361-48df37b92096,3
6839,Скіпче,4,f47a4e81-960a-11eb-80fb-b8830365bd04,22
6840,Скірче,4,d72cb595-6543-11ea-a970-b8830365ade4,3
6862,Славгород (Дніпропетровська обл.),2,3d9231f1-76ee-11e9-898c-005056b24375,4
6863,Славгород (Сумська обл.),4,a3e2f6ad-9743-11e9-898c-005056b24375,18
6864,Славне,4,6d536338-3e3d-11eb-80fb-b8830365bd04,4
6865,Славне (Вінницька обл.),4,4816740e-3e46-11eb-80fb-b8830365bd04,2
6866,Славське (Львівська обл.),2,cde0b043-9bc8-11e4-acce-0050568002cf,13
6867,Славута,1,06f8793e-4079-11de-b509-001d92f78698,22
6868,Славутич,1,db5c897d-391c-11dd-90d9-001a92567626,10
6869,Слатине,2,e1e334d4-386c-11e6-a9f2-005056887b8d,20
6870,Сливине,4,8ce33030-29bd-11eb-80fb-b8830365bd04,14
6871,Сливки,4,1dd83ef5-8850-11e9-898c-005056b24375,9
6895,Слобода (Івано-Франківська обл.),4,5d720073-e5ee-11e9-b48a-005056b24375,9
6896,Слобода (Сумська обл.),4,3f7aa021-8865-11e9-898c-005056b24375,18
6897,Слобода (Чернівецька обл.),4,13ba8bff-d317-11ea-a970-b8830365ade4,24
6898,Слобода-Банилів,4,a4779b37-b7ab-11e9-8c22-005056b24375,24
6899,Слобода-Болехівська,4,b505cb98-3608-11ea-b89e-0025b501a04b,9
6900,Слобода-Дашковецька,4,206aa670-4635-11ec-80fb-b8830365bd04,2
6901,Слобода-Долинська,4,3d30ef4c-64c6-11ec-80fb-b8830365bd04,9
6902,Слобода-Комарівці (Чернівецька обл.),4,50495bb6-ec5d-11ea-80fb-b8830365bd04,24
6903,Слобода-Шаргородська,4,c4471428-e5eb-11e9-b48a-005056b24375,2
6904,Слободище,4,4fbffafe-0fe3-11eb-80fb-b8830365bd04,2
6905,Слободище (Житомирська обл.),4,bc986777-464d-11ec-80fb-b8830365bd04,6
6906,Слобожанське,2,e0bd5c2c-b132-11ed-a361-48df37b92096,4
6907,"Слобожанське (Харківська обл., Кегичівський р-н)",4,ec04f47f-8868-11e9-898c-005056b24375,20
6908,"Слобожанське (Харківська обл.,Нововодолазький р-н)",4,8f1cb3e0-9e6c-11e9-898c-005056b24375,20
6909,"Слобожанське (Харківський р-н., Харківська обл.)",4,bcbb6993-b791-11e9-8c22-005056b24375,20
6910,"Слобожанське(Зміївський р-н., Харківська обл.)",2,0673974a-492a-11e2-889f-001631fa0467,20
6876,"Слобідка (Івано-Франківська обл,Косівський р-н)",4,04facd43-29c4-11eb-80fb-b8830365bd04,9
6877,Слобідка (Івано-Франківська обл.),4,8d1dfcd4-e688-11e9-b48a-005056b24375,9
6875,"Слобідка (Городенківський р-н., Ів.-Франк. обл.)",4,e3c44d54-4d39-11ec-80fb-b8830365bd04,9
6878,Слобідка (Калинівський р-н),4,0ad3a40e-4d38-11ec-80fb-b8830365bd04,2
6879,Слобідка (Калуський р-н),4,db9c3883-0ce5-11ea-8c15-0025b502a06e,9
6880,"Слобідка (Кельменецький р-н., Чернівецька обл.)",4,8d2ecb9a-a9ac-11eb-80fb-b8830365bd04,24
6881,Слобідка (Новоушицький р-н),4,25e59562-6541-11ea-a970-b8830365ade4,22
6882,Слобідка (Подільський р-н),4,58d569e8-a9ad-11eb-80fb-b8830365bd04,15
6883,"Слобідка (Рівненська обл.,Острозький р-н)",4,880bd5bb-34f7-11ed-a361-48df37b92096,17
6884,"Слобідка (Стрийський р-н., Львівська обл.)",4,4fd647dc-0fe4-11eb-80fb-b8830365bd04,13
6885,Слобідка (Тернопільська обл.),4,28d89874-9e06-11eb-80fb-b8830365bd04,19
6886,Слобідка (Хмельницька обл.),4,b7790961-b781-11e9-8c22-005056b24375,22
6887,"Слобідка (Чернівецька обл.,Глибоцький р-н)",4,6f4c1692-bafb-11ea-a970-b8830365ade4,24
6888,Слобідка-Гуменецька,4,0d5715a2-0c94-11ea-8c15-0025b502a06e,22
6889,Слобідка-Мушкатівська,4,be1a9de5-34f2-11ed-a361-48df37b92096,19
6890,Слобідка-Охрімовецька,4,11a1b4cb-b782-11e9-8c22-005056b24375,22
6891,Слобідка-Рахнівська (Хмельницька обл.),4,f2695b11-c771-11ea-a970-b8830365ade4,22
6892,Слобідка-Рихтівська,4,b4e34bef-4694-11ea-b89e-0025b501a04b,22
6893,Слобідка-Смотрицька,4,9911aeea-1a1d-11eb-80fb-b8830365bd04,22
6894,Слобідське,4,735776da-c340-11e9-b0c5-005056b24375,20
6911,Слов'янка,4,4f3928d7-4696-11ea-b89e-0025b501a04b,4
6912,Слов'яносербка,4,3421da55-f427-11e9-91ff-0025b501a04b,15
6913,Слов'янськ,1,db5c897e-391c-11dd-90d9-001a92567626,5
6914,Словечне,4,8c839dc2-117b-11e3-874c-d4ae527baec3,6
6915,Словіта (Львівська обл.),4,4ded2dc9-c771-11ea-a970-b8830365ade4,13
6916,Слоут,4,9fb45581-9e65-11e9-898c-005056b24375,18
6917,Слохині,4,119811f4-c2e2-11eb-80fb-b8830365bd04,13
6918,Слюсареве,4,d59c66c9-a0fb-11ea-a970-b8830365ade4,15
6872,Сліди,4,c81400a0-29bd-11eb-80fb-b8830365bd04,2
6873,Сліпород,4,f4cf1346-64c8-11ec-80fb-b8830365bd04,18
6874,Сліпушинське,4,0ffc5cc8-464d-11ec-80fb-b8830365bd04,21
6919,Смереків,4,2185af01-30ab-11ec-80fb-b8830365bd04,13
6920,Смереківка,4,e7f93255-5f6c-11ec-80fb-b8830365bd04,13
6921,Смига,2,8622316e-18f9-11e2-af92-d4ae52ab9fab,17
6922,Смиківці,4,b88ffd72-9e58-11e9-898c-005056b24375,19
6923,Смирнове,4,89cb5643-8746-11eb-80fb-b8830365bd04,8
6924,Смичин,4,ff7c46d0-4d35-11ec-80fb-b8830365bd04,25
6930,Смогів,4,15887a3e-5f68-11ec-80fb-b8830365bd04,13
6931,Смодна,4,0ef4a537-e5ee-11e9-b48a-005056b24375,9
6932,Сможе (Львівська обл.),4,0252f1d8-de44-11ea-80fb-b8830365bd04,13
6933,Смолдирів,4,e5c67786-d405-11eb-80fb-b8830365bd04,6
6934,Смолин (Яворівський р-н),4,efef3cd7-4628-11ec-80fb-b8830365bd04,13
6936,Смоляне,4,1b38292e-1aae-11ea-8c15-0025b502a06e,8
6937,Смолянинове,4,e14c92ab-9e5a-11e9-898c-005056b24375,12
6938,Смолярі (Волинська обл.),4,1654e95f-ec58-11ea-80fb-b8830365bd04,3
6935,Смоліне,2,07650f6b-6210-11e1-ae72-0026b97ed48a,11
6939,Смордва,4,4b56b584-96cf-11ea-a970-b8830365ade4,17
6940,Сморжів,4,1b7d7837-8859-11e9-898c-005056b24375,13
6941,Сморжів (Рівненська обл.),4,c9673b70-cde4-11eb-80fb-b8830365bd04,17
6942,Смотрики,4,dab6f87d-76f7-11e9-898c-005056b24375,16
6943,Смотрич (Дунаєвецький р-н),4,a852178e-5a18-11ea-a970-b8830365ade4,22
6925,Смідин,4,578161bb-b793-11e9-8c22-005056b24375,3
6926,Сміла,1,db5c8980-391c-11dd-90d9-001a92567626,23
6927,Сміле,4,00d00a29-29be-11eb-80fb-b8830365bd04,18
6928,Смільне,4,647d4bcc-b6f0-11eb-80fb-b8830365bd04,13
6929,Смільчинці,4,e3782b52-0fe2-11eb-80fb-b8830365bd04,23
6950,Сновидів,4,aa8d4b57-4633-11ec-80fb-b8830365bd04,19
6951,Сновичі,4,f1b2a3da-5f70-11ec-80fb-b8830365bd04,13
6952,Сновськ,1,06f879a8-4079-11de-b509-001d92f78698,25
6953,Снятин,1,f70622e2-4078-11de-b509-001d92f78698,9
6954,Снятинка,4,ea402247-0fe3-11eb-80fb-b8830365bd04,13
6955,Снячів,4,9cb0b3e0-bafc-11ea-a970-b8830365ade4,24
6944,Снігурівка,1,000655e4-4079-11de-b509-001d92f78698,14
6945,Сніжків,4,43e21727-dab3-11e9-b48a-005056b24375,20
6946,Снітин,4,c4ec9adc-29c4-11eb-80fb-b8830365bd04,16
6947,Снітине,4,d99959a6-29c4-11eb-80fb-b8830365bd04,16
6949,Снітків (Вінницька обл.),4,263c9733-de43-11ea-80fb-b8830365bd04,2
6948,Снітівка,4,c6a2004c-43c7-11eb-80fb-b8830365bd04,22
6957,Соболівка,4,110045c6-fef8-11e9-91ff-0025b501a04b,10
6958,Соболівка (Брусилівський р-н),4,8f5e3657-125b-11ed-a361-48df37b92096,6
6959,Соболівка (Одеська обл.),4,4d914636-ede1-11eb-80fb-b8830365bd04,15
6960,Соборне,4,70135da7-58fd-11ec-80fb-b8830365bd04,19
6956,Собіщиці,4,51eefba7-cf1c-11e9-b0c5-005056b24375,17
6961,Совпа,4,aca42ae4-cde2-11eb-80fb-b8830365bd04,17
6962,Созонівка,4,9ee69ea7-76f4-11e9-898c-005056b24375,11
6963,Сойми (Закарпатська обл.),4,46bd182d-d315-11ea-a970-b8830365ade4,7
6964,Сокаль,1,3c67c752-a440-11dd-bcd8-001d92f78697,13
6965,Сокиринці,4,a82c0c99-a959-11e9-b73a-005056b24375,25
6966,Сокиринці (Вінницька обл.),4,7e66c6d8-e67a-11e9-b48a-005056b24375,2
6967,"Сокиринці (Чемеровецький р-н., Хмельн. обл.)",4,be9a8313-a9ad-11eb-80fb-b8830365bd04,22
6968,Сокиричі,4,f91d442d-4694-11ea-b89e-0025b501a04b,3
6969,"Сокирниця (Хуст.р-н,Закарпатська обл.)",4,3d31a62b-e8bc-11e4-8a92-005056887b8d,7
6970,Сокирчин,4,55d04795-4e4a-11ed-a361-48df37b92096,9
6971,Сокиряни,1,06f87992-4079-11de-b509-001d92f78698,24
6988,Соколова Балка,4,525e40c4-8862-11e9-898c-005056b24375,16
6989,Соколове,4,7a321606-8868-11e9-898c-005056b24375,20
6990,Сокологірне,4,3f0f7ccc-9e60-11e9-898c-005056b24375,21
6991,Соколя,4,f53052bd-5f89-11ec-80fb-b8830365bd04,13
6977,Соколів,4,d139323a-8866-11e9-898c-005056b24375,19
6978,Соколів (Житомирська обл.),4,b5ccebaa-de43-11ea-80fb-b8830365bd04,6
6979,Соколів (Теребовлянський р-н),4,9e0aa0c8-afe2-11ea-a970-b8830365ade4,19
6980,Соколівка,4,e33f7821-585f-11e5-8d8d-005056887b8d,23
6983,Соколівка (Івано-Франківська),4,6095cfdd-a955-11e9-b73a-005056b24375,9
6981,Соколівка (Вінницька обл.),4,71f89d59-e67b-11e9-b48a-005056b24375,2
6982,Соколівка (Дніпропетровська обл.),3,14f0fb64-ec5d-11ea-80fb-b8830365bd04,4
6984,Соколівка (Львівська обл.),4,1dd2663e-e5e8-11e9-b48a-005056b24375,13
6985,Соколівка (Хмельницька обл.),4,4250c6d7-76fb-11e9-898c-005056b24375,22
6986,Соколівочка,4,11d0373b-96cb-11ea-a970-b8830365ade4,23
6987,Соколівське,4,aba2ab97-c2e1-11eb-80fb-b8830365bd04,11
6972,Сокіл,4,97b6f939-9e4f-11e9-898c-005056b24375,2
6974,Сокіл (Івано-Франківська обл.),4,aa903320-5a17-11ea-a970-b8830365ade4,9
6973,Сокіл (Волинська обл.),4,1e1d2613-c2e3-11eb-80fb-b8830365bd04,3
6975,Сокіл (Кам'янець-Подільський р-н),4,5a0a5aa1-5f6a-11ec-80fb-b8830365bd04,22
6976,Сокільники,4,ecd353bd-9fdf-11e5-a023-005056887b8d,13
6992,Солгутове,4,e9e6e0e2-cf1b-11e9-b0c5-005056b24375,11
6993,Соледар,1,955e9578-d525-11e0-a0c3-b20c8c0df681,5
6994,Солобківці,4,906a4c6d-9e4d-11e9-898c-005056b24375,22
6995,Соловичі,4,6396af1b-9282-11e9-898c-005056b24375,3
6997,Соловка,4,bf531008-3e40-11eb-80fb-b8830365bd04,7
6996,Соловіївка,4,84fbf544-dd9d-11eb-80fb-b8830365bd04,6
6998,Солодководне,4,33604464-4659-11ec-80fb-b8830365bd04,8
6999,Соломна,4,4748241b-3c2c-11ea-b89e-0025b501a04b,22
7000,Соломоново,4,623d25f4-e5e2-11e9-b48a-005056b24375,7
7001,Солоне,2,69da4187-3f5d-11de-b509-001d92f78698,4
7002,Солоне (Вільнянський р-н),4,0acf23f3-20b6-11ea-b89e-0025b501a04b,8
7004,Солониця (Полтавська обл.),4,b2e62c05-c779-11ea-a970-b8830365ade4,16
7003,Солоницівка,2,bd344b86-7c09-11e2-8f83-d4ae527baec3,20
7005,Солонка (Львівська обл.),4,b389780a-e295-11e4-8a92-005056887b8d,13
7006,Солонське,4,2140a8f9-1776-11eb-80fb-b8830365bd04,13
7007,Солонці,4,6948b316-29be-11eb-80fb-b8830365bd04,21
7008,"Солонці (Миргородський р-н., Полт. обл.)",4,2f910da0-16d8-11ec-80fb-b8830365bd04,16
7009,Солончаки,4,a19c06ca-29bd-11eb-80fb-b8830365bd04,14
7010,Солотвин,4,756921ac-fef7-11e9-91ff-0025b501a04b,9
7011,Солотвино,2,9b060ae5-9ee5-11e3-9fa0-0050568002cf,7
7012,Солочин,4,8e92e500-daa8-11e9-b48a-005056b24375,7
7013,Солтанівка,4,5480c721-c34b-11e9-b0c5-005056b24375,15
7014,Солуків,4,529c93ac-b7ba-11e9-8c22-005056b24375,9
7015,Сонине,4,6298d517-1a1b-11eb-80fb-b8830365bd04,11
7016,Сонячне,4,7b34c3b7-5a1a-11ea-a970-b8830365ade4,6
7017,Сонячне (Запорізька обл.),4,bd402e9f-5965-11eb-80fb-b8830365bd04,8
7018,Сонячне (Кіровоградська обл.),4,dfbb4ee0-64c9-11ec-80fb-b8830365bd04,11
7019,Сопачів,4,f0b6fb2c-cf1c-11e9-b0c5-005056b24375,17
7022,Сопошин,4,4ae07962-8858-11e9-898c-005056b24375,13
7020,Сопів,4,0713fe85-fee7-11e9-91ff-0025b501a04b,9
7021,Сопіт,4,72d07b55-1a40-11ed-a361-48df37b92096,13
7023,Сорока,4,d697baad-fe92-11eb-80fb-b8830365bd04,2
7024,"Сорока (Гусятинський р-н., Терноп. обл.)",4,6f30f96d-4634-11ec-80fb-b8830365bd04,19
7025,Сороки,4,954f4a2e-f91e-11ea-80fb-b8830365bd04,9
7026,Сороки (Тернопільська обл.),4,5e13f24e-34b4-11eb-80fb-b8830365bd04,19
7027,Сороки-Львівські,4,ca921bff-feeb-11e9-91ff-0025b501a04b,13
7028,Сорокотяга,4,56cd7335-58f1-11ec-80fb-b8830365bd04,23
7029,Сороцьке,4,ae83506f-4d39-11ec-80fb-b8830365bd04,19
7030,Сосни,4,c68e315c-7301-11e9-898c-005056b24375,2
7031,Сосниця,2,0db17b0c-4079-11de-b509-001d92f78698,25
7041,Соснова,4,3d7807ae-3607-11ea-b89e-0025b501a04b,10
